1 2 0 0.742503 0.742503 19.5689 1.67003 -0.490438 -0.0618825 1.67003 -0.490438 -0.0618825 0.700258 0.232898 0.700258 -0.232898 5.52323e-11 0 
2 2 0 0.734786 0.734786 19.5689 1.68752 -0.36731 -0.232054 1.68752 -0.36731 -0.232054 0.477927 0 1.1024 0 0.0255901 0 
1 2 0 0.737907 0.737907 29.9168 1.68043 -0.468202 -0.0998575 1.68043 -0.468202 -0.0998575 0.720919 0.153675 0.720919 -0.153675 1.567e-06 0 
1 2 0 0.742076 0.742076 20.0614 1.67099 -0.488626 -0.0650925 1.67099 -0.488626 -0.0650925 0.702022 0.227355 0.702022 -0.227355 2.0879e-10 0 
1 2 0 0.747618 0.747618 15.8137 1.6586 -0.509583 -0.0267182 1.6586 -0.509583 -0.0267182 0.680833 0.285708 0.680833 -0.285708 2.20095e-26 0 
1 2 0 0.734698 0.734698 15.8137 1.68775 -0.445849 -0.134898 1.68775 -0.445849 -0.134898 0.663789 0 0.815519 0 0.000121805 0 
1 2 0 0.741165 0.741165 21.2738 1.67304 -0.484632 -0.0720968 1.67304 -0.484632 -0.0720968 0.705847 0.214752 0.705847 -0.214752 2.51385e-09 0 
1 2 0 0.741171 0.741171 21.2769 1.67303 -0.484647 -0.072069 1.67303 -0.484647 -0.072069 0.705858 0.214722 0.705858 -0.214722 2.50145e-09 0 
1 2 0 0.747952 0.747952 15.6491 1.65786 -0.510705 -0.0245865 1.65786 -0.510705 -0.0245865 0.679645 0.288555 0.679645 -0.288555 9.83271e-29 0 
1 2 0 0.734928 0.734928 15.6491 1.68722 -0.447882 -0.131843 1.68722 -0.447882 -0.131843 0.682138 0 0.793896 0 9.12311e-05 0 
1 2 0 0.742613 0.742613 19.4525 1.66978 -0.490894 -0.0610699 1.66978 -0.490894 -0.0610699 0.699822 0.234246 0.699822 -0.234246 3.86592e-11 0 
1 2 0 0.748377 0.748377 15.4414 1.65692 -0.512123 -0.0218858 1.65692 -0.512123 -0.0218858 0.678089 0.292227 0.678089 -0.292227 2.21834e-32 0 
1 2 0 0.735929 0.735929 55.2406 1.68493 -0.455658 -0.119912 1.68493 -0.455658 -0.119912 0.731657 0.0835811 0.731657 -0.0835811 2.57426e-05 0 
1 2 0 0.743365 0.743365 18.6963 1.66809 -0.493974 -0.0555616 1.66809 -0.493974 -0.0555616 0.696778 0.243395 0.696778 -0.243395 2.57114e-12 0 
2 2 0 0.734474 0.734474 18.6963 1.68828 -0.370228 -0.229201 1.68828 -0.370228 -0.229201 0.481521 0 1.09592 0 0.0230749 0 
1 2 0 0.735117 0.735117 18.6963 1.68681 -0.449379 -0.129576 1.68681 -0.449379 -0.129576 0.701639 0 0.772054 0 7.3101e-05 0 
1 2 0 0.741263 0.741263 21.1349 1.67282 -0.485065 -0.0713406 1.67282 -0.485065 -0.0713406 0.705443 0.216126 0.705443 -0.216126 1.96982e-09 0 
1 2 0 0.745297 0.745297 17.1603 1.66377 -0.501404 -0.0420248 1.66377 -0.501404 -0.0420248 0.689293 0.2643 0.689293 -0.2643 1.61968e-16 0 
1 2 0 0.748675 0.748675 15.3112 1.65626 -0.513097 -0.0200176 1.65626 -0.513097 -0.0200176 0.677083 0.294575 0.677083 -0.294575 1.84824e-35 0 
1 2 0 0.737216 0.737216 34.1406 1.682 -0.464135 -0.106468 1.682 -0.464135 -0.106468 0.724462 0.134855 0.724462 -0.134855 4.42478e-06 0 
1 2 0 0.743149 0.743149 18.9066 1.66858 -0.493094 -0.0571392 1.66858 -0.493094 -0.0571392 0.697662 0.240783 0.697662 -0.240783 5.90826e-12 0 
2 2 0 0.732705 0.732705 18.9066 1.69232 -0.394468 -0.203183 1.69232 -0.394468 -0.203183 0.514923 0 1.03589 0 0.00848744 0 
1 2 0 0.738388 0.738388 27.824 1.67933 -0.470894 -0.095425 1.67933 -0.470894 -0.095425 0.718527 0.165072 0.718527 -0.165072 7.20762e-07 0 
1 2 0 0.745623 0.745623 16.95 1.66304 -0.502589 -0.0398285 1.66304 -0.502589 -0.0398285 0.688105 0.267437 0.688105 -0.267437 1.83092e-17 0 
1 2 0 0.732848 0.732848 16.95 1.692 -0.42233 -0.168313 1.692 -0.42233 -0.168313 0.569808 0 0.944755 0 0.00146267 0 
1 2 0 0.739435 0.739435 24.5929 1.67696 -0.476392 -0.0862292 1.67696 -0.476392 -0.0862292 0.713548 0.186375 0.713548 -0.186375 1.11614e-07 0 
1 2 0 0.745547 0.745547 16.9982 1.66321 -0.502313 -0.0403412 1.66321 -0.502313 -0.0403412 0.688381 0.266712 0.688381 -0.266712 3.10976e-17 0 
1 2 0 0.733481 0.733481 16.9982 1.69055 -0.432789 -0.153896 1.69055 -0.432789 -0.153896 0.600417 0 0.899019 0 0.000569229 0 
1 2 0 0.740297 0.740297 22.7281 1.675 -0.480612 -0.0790443 1.675 -0.480612 -0.0790443 0.709643 0.201337 0.709643 -0.201337 1.92292e-08 0 
1 2 0 0.745987 0.745987 16.7202 1.66223 -0.503906 -0.0373833 1.66223 -0.503906 -0.0373833 0.686755 0.270947 0.686755 -0.270947 1.18595e-18 0 
1 2 0 0.734253 0.734253 16.7202 1.68878 -0.441609 -0.141186 1.68878 -0.441609 -0.141186 0.637212 0 0.848797 0 0.000212294 0 
1 2 0 0.741047 0.741047 21.4563 1.67331 -0.484092 -0.0730339 1.67331 -0.484092 -0.0730339 0.706368 0.212972 0.706368 -0.212972 3.38702e-09 0 
1 2 0 0.746313 0.746313 16.524 1.6615 -0.505068 -0.0352159 1.6615 -0.505068 -0.0352159 0.685556 0.274016 0.685556 -0.274016 7.62722e-20 0 
1 2 0 0.735347 0.735347 133.86 1.68627 -0.451248 -0.126725 1.68627 -0.451248 -0.126725 0.735321 0.0345403 0.735321 -0.0345403 5.46364e-05 0 
1 2 0 0.742129 0.742129 19.9937 1.67087 -0.488858 -0.0646847 1.67087 -0.488858 -0.0646847 0.701787 0.228101 0.701787 -0.228101 1.77287e-10 0 
2 2 0 0.735026 0.735026 19.9937 1.68698 -0.365372 -0.233914 1.68698 -0.365372 -0.233914 0.475629 0 1.10659 0 0.0272802 0 
1 2 0 0.737769 0.737769 30.6289 1.68074 -0.467405 -0.101162 1.68074 -0.467405 -0.101162 0.721622 0.150145 0.721622 -0.150145 1.94414e-06 0 
1 2 0 0.741933 0.741933 20.2356 1.67131 -0.488012 -0.0661755 1.67131 -0.488012 -0.0661755 0.702615 0.225456 0.702615 -0.225456 3.17522e-10 0 
1 2 0 0.747488 0.747488 15.8793 1.65889 -0.509144 -0.0275508 1.65889 -0.509144 -0.0275508 0.681297 0.284587 0.681297 -0.284587 1.45116e-25 0 
1 2 0 0.734582 0.734582 15.8793 1.68802 -0.444797 -0.13647 1.68802 -0.444797 -0.13647 0.656189 0 0.824791 0 0.000140603 0 
1 2 0 0.741015 0.741015 21.5014 1.67338 -0.483951 -0.0732812 1.67338 -0.483951 -0.0732812 0.706493 0.212537 0.706493 -0.212537 3.65331e-09 0 
1 2 0 0.747807 0.747807 15.7047 1.65818 -0.510236 -0.0254889 1.65818 -0.510236 -0.0254889 0.680049 0.287586 0.680049 -0.287586 1.03428e-27 0 
1 2 0 0.735338 0.735338 131.814 1.68628 -0.451239 -0.12674 1.68628 -0.451239 -0.12674 0.735294 0.0350759 0.735294 -0.0350759 5.46324e-05 0 
1 2 0 0.744398 0.744398 17.8221 1.66577 -0.498017 -0.0482333 1.66577 -0.498017 -0.0482333 0.69276 0.254881 0.69276 -0.254881 2.70227e-14 0 
2 2 0 0.733067 0.733067 17.8221 1.69144 -0.38642 -0.212277 1.69144 -0.38642 -0.212277 0.502882 0 1.05722 0 0.012329 0 
1 2 0 0.739394 0.739394 24.6959 1.67705 -0.476185 -0.0865794 1.67705 -0.476185 -0.0865794 0.713737 0.185613 0.713737 -0.185613 1.20697e-07 0 
1 2 0 0.743569 0.743569 18.515 1.66763 -0.494781 -0.0541045 1.66763 -0.494781 -0.0541045 0.695992 0.245694 0.695992 -0.245694 1.14963e-12 0 
1 2 0 0.74895 0.74895 15.192 1.65565 -0.513988 -0.0183068 1.65565 -0.513988 -0.0183068 0.676138 0.296757 0.676138 -0.296757 7.74256e-39 0 
1 2 0 0.747375 0.747375 15.9285 1.65914 -0.508764 -0.0282689 1.65914 -0.508764 -0.0282689 0.681639 0.283752 0.681639 -0.283752 6.58623e-25 0 
2 2 0 0.761231 0.761231 11.8634 1.62894 -0.547863 0.0504094 1.62894 -0.547863 0.0504094 0.637099 0.372968 0.637099 -0.372968 6.8432e+15 0 
2 2 0 0.77974 0.77974 9.65085 1.59027 -0.585982 0.136344 1.59027 -0.585982 0.136344 0.5864 0.446756 0.5864 -0.446756 6.54687e+06 0 
2 2 0 0.80353 0.80353 8.16938 1.54319 -0.623386 0.229808 1.54319 -0.623386 0.229808 0.528525 0.511586 0.528525 -0.511586 51668.4 0 
2 2 0 0.833611 0.833611 7.05956 1.4875 -0.6602 0.331143 1.4875 -0.6602 0.331143 0.461895 0.570285 0.461895 -0.570285 6850.06 0 
2 2 0 0.886501 0.886501 5.89288 1.39876 -0.708645 0.479962 1.39876 -0.708645 0.479962 0.354471 0.641877 0.354471 -0.641877 2246.42 0 
2 2 0 0.956273 0.956273 4.96017 1.2967 -0.754318 0.638654 1.2967 -0.754318 0.638654 0.221559 0.706053 0.221559 -0.706053 2265.36 0 
2 2 0 1.04883 1.04883 4.15493 1.18227 -0.796999 0.806007 1.18227 -0.796999 0.806007 0.0453364 0.773163 0.0453364 -0.773163 14781.5 0 
2 2 0 1.10751 1.10751 3.78173 1.11963 -0.817625 0.894224 1.11963 -0.817625 0.894224 -0.0749786 0.824763 -0.0749786 -0.824763 957342 0 
2 2 0 1.17879 1.17879 3.46124 1.05193 -0.838449 0.987752 1.05193 -0.838449 0.987752 -0.23464 0.940471 -0.23464 -0.940471 5.17044e+38 0 
2 2 0 1.38328 1.38328 5.17669 0.896434 -0.890031 1.2072 0.896434 -0.890031 1.2072 0.618719 1.65859 0.618719 -1.65859 0.0327365 0 
2 2 0 1.42187 1.42187 12.0315 0.872091 -0.908855 1.25489 0.872091 -0.908855 1.25489 1.4681 0.844927 1.4681 -0.844927 0.0793488 0 
2 2 0 1.38318 1.38318 12.0315 0.896482 -0.957172 1.29041 0.896482 -0.957172 1.29041 4.2065 0 0.365672 0 0.219269 0 
2 2 0 1.32559 1.32559 18.4704 0.935435 -0.986487 1.28781 0.935435 -0.986487 1.28781 4.41039 0 0.265377 0.0939262 0.265377 -0.0939262 
2 2 0 1.24197 1.24197 14.7359 0.99841 -1.02827 1.27665 0.99841 -1.02827 1.27665 4.37324 0 0.260315 0.118249 0.260315 -0.118249 
2 2 0 1.15569 1.15569 14.6286 1.07295 -1.07609 1.2614 1.07295 -1.07609 1.2614 4.22803 0 0.266774 0.122191 0.266774 -0.122191 
2 2 0 1.03879 1.03879 15.8456 1.19369 -1.15427 1.2376 1.19369 -1.15427 1.2376 3.99716 0 0.281934 0.118047 0.281934 -0.118047 
2 2 0 0.927972 0.927972 17.9141 1.33625 -1.24939 1.21299 1.33625 -1.24939 1.21299 3.78787 0 0.298793 0.109318 0.298793 -0.109318 
2 2 0 0.826013 0.826013 20.7292 1.50119 -1.36325 1.18924 1.50119 -1.36325 1.18924 3.6169 0 0.314824 0.0984598 0.314824 -0.0984598 
2 2 0 0.734307 0.734307 24.421 1.68867 -1.49677 1.16732 1.68867 -1.49677 1.16732 3.48372 0 0.329038 0.0865755 0.329038 -0.0865755 
2 2 0 0.652988 0.652988 29.3537 1.89896 -1.6505 1.14766 1.89896 -1.6505 1.14766 3.38223 0 0.341195 0.0741692 0.341195 -0.0741692 
2 2 0 0.581398 0.581398 36.3727 2.13279 -1.82508 1.13031 2.13279 -1.82508 1.13031 3.30546 0 0.351416 0.0613164 0.351416 -0.0613164 
2 2 0 0.518526 0.518526 47.7617 2.3914 -2.0214 1.11514 2.3914 -2.0214 1.11514 3.24736 0 0.359956 0.0476283 0.359956 -0.0476283 
2 2 0 0.463286 0.463286 73.0191 2.67653 -2.24068 1.10191 2.67653 -2.24068 1.10191 3.20318 0 0.367091 0.0316659 0.367091 -0.0316659 
2 2 0 0.404131 0.404131 73.0191 3.06831 -2.54534 1.08791 3.06831 -2.54534 1.08791 3.16266 0 0.357162 0 0.391499 0 
2 2 0 0.358384 0.358384 73.0191 3.45997 -2.85258 1.07722 3.45997 -2.85258 1.07722 3.13592 0 0.344267 0 0.415006 0 
2 2 0 0.321963 0.321963 73.0191 3.85138 -3.16145 1.06882 3.85138 -3.16145 1.06882 3.11736 0 0.339175 0 0.428177 0 
2 2 0 0.292279 0.292279 73.0191 4.24251 -3.47143 1.06206 4.24251 -3.47143 1.06206 3.10396 0 0.336323 0 0.437373 0 
2 2 0 0.267622 0.267622 73.0191 4.63341 -3.78218 1.05649 4.63341 -3.78218 1.05649 3.09398 0 0.33451 0 0.444289 0 
2 2 0 0.246811 0.246811 73.0191 5.02409 -4.09349 1.05183 5.02409 -4.09349 1.05183 3.08634 0 0.333272 0 0.449719 0 
2 2 0 0.229011 0.229011 73.0191 5.41459 -4.40522 1.04788 5.41459 -4.40522 1.04788 3.08036 0 0.332382 0 0.45411 0 
2 2 0 0.213611 0.213611 73.0191 5.80493 -4.71728 1.04449 5.80493 -4.71728 1.04449 3.0756 0 0.33172 0 0.45774 0 
2 2 0 0.200157 0.200157 73.0191 6.19515 -5.02959 1.04155 6.19515 -5.02959 1.04155 3.07174 0 0.331212 0 0.460794 0 
2 2 0 0.188299 0.188299 73.0191 6.58526 -5.34211 1.03896 6.58526 -5.34211 1.03896 3.06857 0 0.330813 0 0.463401 0 
2 2 0 0.177771 0.177771 73.0191 6.97527 -5.6548 1.03668 6.97527 -5.6548 1.03668 3.06594 0 0.330494 0 0.465653 0 
2 2 0 0.168359 0.168359 73.0191 7.3652 -5.96763 1.03466 7.3652 -5.96763 1.03466 3.06373 0 0.330234 0 0.467617 0 
2 2 0 0.159895 0.159895 73.0191 7.75507 -6.28057 1.03284 7.75507 -6.28057 1.03284 3.06185 0 0.330021 0 0.469347 0 
2 2 0 0.152243 0.152243 73.0191 8.14487 -6.59361 1.0312 8.14487 -6.59361 1.0312 3.06025 0 0.329842 0 0.470882 0 
2 2 0 0.145291 0.145291 73.0191 8.53462 -6.90673 1.02972 8.53462 -6.90673 1.02972 3.05886 0 0.329692 0 0.472253 0 
2 2 0 0.138946 0.138946 73.0191 8.92432 -7.21992 1.02838 8.92432 -7.21992 1.02838 3.05766 0 0.329563 0 0.473485 0 
2 2 0 0.133133 0.133133 73.0191 9.31399 -7.53317 1.02715 9.31399 -7.53317 1.02715 3.05661 0 0.329453 0 0.474598 0 
2 2 0 0.127787 0.127787 73.0191 9.70361 -7.84648 1.02602 9.70361 -7.84648 1.02602 3.05569 0 0.329358 0 0.475609 0 
2 2 0 0.122855 0.122855 73.0191 10.0932 -8.15983 1.02498 10.0932 -8.15983 1.02498 3.05487 0 0.329275 0 0.476532 0 
2 2 0 0.118289 0.118289 73.0191 10.4828 -8.47322 1.02402 10.4828 -8.47322 1.02402 3.05414 0 0.329203 0 0.477376 0 
2 2 0 0.114051 0.114051 73.0191 10.8723 -8.78665 1.02313 10.8723 -8.78665 1.02313 3.0535 0 0.329139 0 0.478152 0 
2 2 0 0.110106 0.110106 73.0191 11.2618 -9.10012 1.02231 11.2618 -9.10012 1.02231 3.05292 0 0.329082 0 0.478868 0 
2 2 0 0.106426 0.106426 73.0191 11.6513 -9.41361 1.02154 11.6513 -9.41361 1.02154 3.0524 0 0.329031 0 0.479531 0 
2 2 0 0.102983 0.102983 73.0191 12.0408 -9.72713 1.02082 12.0408 -9.72713 1.02082 3.05193 0 0.328986 0 0.480146 0 
2 2 0 0.0997564 0.0997564 73.0191 12.4303 -10.0407 1.02015 12.4303 -10.0407 1.02015 3.0515 0 0.328946 0 0.480718 0 
2 2 0 0.096726 0.096726 73.0191 12.8197 -10.3542 1.01952 12.8197 -10.3542 1.01952 3.05112 0 0.328909 0 0.481251 0 
2 2 0 0.0938743 0.0938743 73.0191 13.2092 -10.6678 1.01893 13.2092 -10.6678 1.01893 3.05076 0 0.328876 0 0.48175 0 
2 2 0 0.091186 0.091186 73.0191 13.5986 -10.9814 1.01838 13.5986 -10.9814 1.01838 3.05044 0 0.328846 0 0.482218 0 
2 2 0 0.0886475 0.0886475 73.0191 13.988 -11.295 1.01785 13.988 -11.295 1.01785 3.05015 0 0.328819 0 0.482657 0 
2 2 0 0.0862466 0.0862466 73.0191 14.3774 -11.6087 1.01736 14.3774 -11.6087 1.01736 3.04988 0 0.328794 0 0.48307 0 
2 2 0 0.0839723 0.0839723 73.0191 14.7668 -11.9223 1.01689 14.7668 -11.9223 1.01689 3.04963 0 0.328771 0 0.483459 0 
2 2 0 0.081815 0.081815 73.0191 15.1561 -12.236 1.01645 15.1561 -12.236 1.01645 3.0494 0 0.32875 0 0.483826 0 
2 2 0 0.0797658 0.0797658 73.0191 15.5455 -12.5496 1.01602 15.5455 -12.5496 1.01602 3.04918 0 0.328731 0 0.484174 0 
2 2 0 0.0778167 0.0778167 73.0191 15.9349 -12.8633 1.01562 15.9349 -12.8633 1.01562 3.04899 0 0.328713 0 0.484503 0 
2 2 0 0.0759607 0.0759607 73.0191 16.3242 -13.177 1.01524 16.3242 -13.177 1.01524 3.0488 0 0.328697 0 0.484815 0 
2 2 0 0.0741912 0.0741912 73.0191 16.7136 -13.4907 1.01488 16.7136 -13.4907 1.01488 3.04863 0 0.328682 0 0.485111 0 
2 2 0 0.0725023 0.0725023 73.0191 17.1029 -13.8044 1.01453 17.1029 -13.8044 1.01453 3.04847 0 0.328668 0 0.485393 0 
2 2 0 0.0708885 0.0708885 73.0191 17.4923 -14.1181 1.0142 17.4923 -14.1181 1.0142 3.04833 0 0.328655 0 0.485661 0 
2 2 0 0.0693451 0.0693451 73.0191 17.8816 -14.4318 1.01389 17.8816 -14.4318 1.01389 3.04819 0 0.328642 0 0.485917 0 
2 2 0 0.0678675 0.0678675 73.0191 18.2709 -14.7456 1.01359 18.2709 -14.7456 1.01359 3.04806 0 0.328631 0 0.486161 0 
2 2 0 0.0664515 0.0664515 73.0191 18.6602 -15.0593 1.0133 18.6602 -15.0593 1.0133 3.04794 0 0.328621 0 0.486394 0 
2 2 0 0.0650934 0.0650934 73.0191 19.0495 -15.373 1.01302 19.0495 -15.373 1.01302 3.04782 0 0.328611 0 0.486617 0 
2 2 0 0.0637898 0.0637898 73.0191 19.4388 -15.6868 1.01276 19.4388 -15.6868 1.01276 3.04772 0 0.328601 0 0.48683 0 
2 2 0 0.0625373 0.0625373 73.0191 19.8282 -16.0005 1.0125 19.8282 -16.0005 1.0125 3.04762 0 0.328593 0 0.487035 0 
2 2 0 0.0613331 0.0613331 73.0191 20.2175 -16.3143 1.01226 20.2175 -16.3143 1.01226 3.04752 0 0.328584 0 0.487231 0 
2 2 0 0.0601745 0.0601745 73.0191 20.6068 -16.628 1.01202 20.6068 -16.628 1.01202 3.04743 0 0.328577 0 0.487419 0 
2 2 0 0.0590587 0.0590587 73.0191 20.996 -16.9418 1.01179 20.996 -16.9418 1.01179 3.04735 0 0.328569 0 0.4876 0 
2 2 0 0.0579837 0.0579837 73.0191 21.3853 -17.2556 1.01158 21.3853 -17.2556 1.01158 3.04727 0 0.328563 0 0.487773 0 
2 2 0 0.056947 0.056947 73.0191 21.7746 -17.5693 1.01137 21.7746 -17.5693 1.01137 3.04719 0 0.328556 0 0.487941 0 
2 2 0 0.0559468 0.0559468 73.0191 22.1639 -17.8831 1.01116 22.1639 -17.8831 1.01116 3.04712 0 0.32855 0 0.488101 0 
2 2 0 0.0549811 0.0549811 73.0191 22.5532 -18.1969 1.01097 22.5532 -18.1969 1.01097 3.04705 0 0.328544 0 0.488257 0 
2 2 0 0.0540482 0.0540482 73.0191 22.9425 -18.5107 1.01078 22.9425 -18.5107 1.01078 3.04699 0 0.328539 0 0.488406 0 
2 2 0 0.0531465 0.0531465 73.0191 23.3318 -18.8245 1.0106 23.3318 -18.8245 1.0106 3.04693 0 0.328534 0 0.48855 0 
2 2 0 0.0522743 0.0522743 73.0191 23.721 -19.1383 1.01042 23.721 -19.1383 1.01042 3.04687 0 0.328529 0 0.48869 0 
2 2 0 0.0514303 0.0514303 73.0191 24.1103 -19.4521 1.01025 24.1103 -19.4521 1.01025 3.04681 0 0.328524 0 0.488824 0 
2 2 0 0.0506131 0.0506131 73.0191 24.4996 -19.7659 1.01008 24.4996 -19.7659 1.01008 3.04676 0 0.32852 0 0.488954 0 
2 2 0 0.0498215 0.0498215 73.0191 24.8888 -20.0796 1.00992 24.8888 -20.0796 1.00992 3.04671 0 0.328516 0 0.48908 0 
2 2 0 0.0490543 0.0490543 73.0191 25.2781 -20.3934 1.00977 25.2781 -20.3934 1.00977 3.04666 0 0.328511 0 0.489201 0 
2 2 0 0.0483104 0.0483104 73.0191 25.6674 -20.7073 1.00962 25.6674 -20.7073 1.00962 3.04662 0 0.328508 0 0.489319 0 
2 2 0 0.0475886 0.0475886 73.0191 26.0566 -21.0211 1.00947 26.0566 -21.0211 1.00947 3.04657 0 0.328504 0 0.489433 0 
2 2 0 0.0468882 0.0468882 73.0191 26.4459 -21.3349 1.00933 26.4459 -21.3349 1.00933 3.04653 0 0.328501 0 0.489544 0 
2 2 0 0.046208 0.046208 73.0191 26.8352 -21.6487 1.00919 26.8352 -21.6487 1.00919 3.04649 0 0.328497 0 0.489651 0 
2 2 0 0.0455473 0.0455473 73.0191 27.2244 -21.9625 1.00906 27.2244 -21.9625 1.00906 3.04645 0 0.328494 0 0.489755 0 
2 2 0 0.0449053 0.0449053 73.0191 27.6137 -22.2763 1.00893 27.6137 -22.2763 1.00893 3.04642 0 0.328491 0 0.489856 0 
2 2 0 0.0442811 0.0442811 73.0191 28.0029 -22.5901 1.00881 28.0029 -22.5901 1.00881 3.04638 0 0.328488 0 0.489954 0 
2 2 0 0.043674 0.043674 73.0191 28.3922 -22.9039 1.00868 28.3922 -22.9039 1.00868 3.04635 0 0.328485 0 0.490049 0 
2 2 0 0.0430833 0.0430833 73.0191 28.7814 -23.2177 1.00856 28.7814 -23.2177 1.00856 3.04632 0 0.328483 0 0.490141 0 
2 2 0 0.0425084 0.0425084 73.0191 29.1707 -23.5316 1.00845 29.1707 -23.5316 1.00845 3.04628 0 0.32848 0 0.490231 0 
2 2 0 0.0419487 0.0419487 73.0191 29.5599 -23.8454 1.00834 29.5599 -23.8454 1.00834 3.04625 0 0.328478 0 0.490319 0 
2 2 0 0.0414035 0.0414035 73.0191 29.9492 -24.1592 1.00823 29.9492 -24.1592 1.00823 3.04623 0 0.328475 0 0.490404 0 
2 2 0 0.0408722 0.0408722 73.0191 30.3384 -24.473 1.00812 30.3384 -24.473 1.00812 3.0462 0 0.328473 0 0.490486 0 
2 2 0 0.0403545 0.0403545 73.0191 30.7277 -24.7869 1.00802 30.7277 -24.7869 1.00802 3.04617 0 0.328471 0 0.490567 0 
2 2 0 0.0398497 0.0398497 73.0191 31.1169 -25.1007 1.00791 31.1169 -25.1007 1.00791 3.04615 0 0.328469 0 0.490646 0 
2 2 0 0.0393574 0.0393574 73.0191 31.5062 -25.4145 1.00781 31.5062 -25.4145 1.00781 3.04612 0 0.328467 0 0.490722 0 
2 2 0 0.0388771 0.0388771 73.0191 31.8954 -25.7283 1.00772 31.8954 -25.7283 1.00772 3.0461 0 0.328465 0 0.490796 0 
2 2 0 0.0384083 0.0384083 73.0191 32.2847 -26.0422 1.00762 32.2847 -26.0422 1.00762 3.04608 0 0.328463 0 0.490869 0 
